dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,data_role,stage_label,stage_label_source,output_path,relative_path,raw_review_path,output_sha256,manual_quality_review,manual_stage_review,manual_note,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio
v4_legacy_0013,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\17-17.jpg,17-17.jpg,images\train\stagev3_0013.png,legacy_v3::stage_archive::leaf1_to_2::single::17-17,legacy_v3,legacy_v3,,legacy,,,0.0279448440255731,0103728a05070404,,stagev3_0013,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0013.png,images\train\v4_legacy_0013.png,,200a2cb77cb559bfb18a7b5a82ddf305be5241abc2e3420eecb7976b0c86a144,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0014,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\24-24.jpg,24-24.jpg,images\train\stagev3_0014.png,legacy_v3::stage_archive::leaf1_to_2::single::24-24,legacy_v3,legacy_v3,,legacy,,,0.0616492069128787,c0701c0c0c0b0818,,stagev3_0014,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0014.png,images\train\v4_legacy_0014.png,,84b90d889f08f8974c51a5b1a399d0cac637bc960ab7a898b53a15528b478227,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0015,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\27-27.jpg,27-27.jpg,images\test\stagev3_0015.png,legacy_v3::stage_archive::leaf1_to_2::single::27-27,legacy_v3,legacy_v3,,legacy,,,0.0372394197550251,402011130c280808,,stagev3_0015,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0015.png,images\train\v4_legacy_0015.png,,f0e7ebc3049e7933e4d2c390f12f80171732afaf139b0b22034e888b3b27c89d,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0016,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\28-28.jpg,28-28.jpg,images\train\stagev3_0016.png,legacy_v3::stage_archive::leaf1_to_2::single::28-28,legacy_v3,legacy_v3,,legacy,,,0.0467896692961165,2021272c30202020,,stagev3_0016,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0016.png,images\train\v4_legacy_0016.png,,adb72723d04371f2a7f0a952250d46b2c1cc39ee1cffcc365ebce05a2b913f71,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0017,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\30-30.jpg,30-30.jpg,images\train\stagev3_0017.png,legacy_v3::stage_archive::leaf1_to_2::single::30-30,legacy_v3,legacy_v3,,legacy,,,0.0219872318097014,404040435c404040,,stagev3_0017,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0017.png,images\train\v4_legacy_0017.png,,159e3126dbc120e8418f504113efe9c39222b8645f87e551d5bccbf89d9a797a,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0018,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\32-32.jpg,32-32.jpg,images\val\stagev3_0018.png,legacy_v3::stage_archive::leaf1_to_2::single::32-32,legacy_v3,legacy_v3,,legacy,,,0.0564372376516589,61310b0205040404,,stagev3_0018,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0018.png,images\train\v4_legacy_0018.png,,bcb4ddafa929a6d87bf017596de51d7f857b0a5a93247d66d484e70b99e4f4b2,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0019,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\33-33.jpg,33-33.jpg,images\val\stagev3_0019.png,legacy_v3::stage_archive::leaf1_to_2::single::33-33,legacy_v3,legacy_v3,,legacy,,,0.0300385405066815,0103043060202020,,stagev3_0019,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0019.png,images\train\v4_legacy_0019.png,,98e9a0836849dfdc8365fd399a1b7babe1f622c48c274d338dd4db32cffc3570,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0020,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\9-9.jpg,9-9.jpg,images\train\stagev3_0020.png,legacy_v3::stage_archive::leaf1_to_2::single::9-9,legacy_v3,legacy_v3,,legacy,,,0.0499695212977707,456c301050101818,,stagev3_0020,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0020.png,images\train\v4_legacy_0020.png,,64e3b681205672b507fedf8e1c15f5dde246d9a3ee1fd880d2ad840c2941fcc2,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0021,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(1).png,062500003(1).png,images\train\stagev3_0021.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::062500003,legacy_v3,legacy_v3,,legacy,,,0.0334308593418409,0e0f1f1c18180c18,,stagev3_0021,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0021.png,images\train\v4_legacy_0021.png,,26114b17203f89a6786be07b60dbbaafac4a20e1880bc9a1293ef38ba1788c99,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0022,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(2).png,062500003(2).png,images\train\stagev3_0022.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::062500003,legacy_v3,legacy_v3,,legacy,,,0.0207358172626848,300d03030303071c,,stagev3_0022,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0022.png,images\train\v4_legacy_0022.png,,65025e01c20c9277db2578e62abfb1646d19231d9b6be1764998a64ee15fe9f1,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0023,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(4).png,062500003(4).png,images\train\stagev3_0023.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::062500003,legacy_v3,legacy_v3,,legacy,,,0.0525487245928588,0f1c303070303030,,stagev3_0023,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0023.png,images\train\v4_legacy_0023.png,,fc1d6ae9d4992ba367a4200668a9e0baca2abc48313cc485f32d4a3cb5ff6e4e,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0024,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(5).png,062500003(5).png,images\train\stagev3_0024.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::062500003,legacy_v3,legacy_v3,,legacy,,,0.0465969828488493,03030303060c1860,,stagev3_0024,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0024.png,images\train\v4_legacy_0024.png,,60445db5d787010205a21dd1fa8d8dbcf80db72dc09c6c73343f3676d3aebf28,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0025,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(6).png,062500003(6).png,images\train\stagev3_0025.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::062500003,legacy_v3,legacy_v3,,legacy,,,0.052282160386385,701c1c070103070e,,stagev3_0025,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0025.png,images\train\v4_legacy_0025.png,,4ddccaf2b9457280c61aaca89975cd86f0515627315b40af2a7cd7a5d23c73f8,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0026,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500006(1).png,062500006(1).png,images\train\stagev3_0026.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::062500006,legacy_v3,legacy_v3,,legacy,,,0.0164664477778493,c0607030381c0701,,stagev3_0026,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0026.png,images\train\v4_legacy_0026.png,,13fb3443657ff4a530385c4e988baf458398f66594408420e0cece0e5d223b68,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0027,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\100047(1).png,100047(1).png,images\val\stagev3_0027.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::100047,legacy_v3,legacy_v3,,legacy,,,0.0432200364876655,78781818180e0701,,stagev3_0027,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0027.png,images\train\v4_legacy_0027.png,,10552d51b12497bdcfa58fa5668c1f41a0c9ffc01049f2c69ad516a550574323,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0028,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\100047(2).png,100047(2).png,images\val\stagev3_0028.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::100047,legacy_v3,legacy_v3,,legacy,,,0.0598277385901179,3c1e0f0606050303,,stagev3_0028,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0028.png,images\train\v4_legacy_0028.png,,38fb45abc2a65c0acbd4efb26da98d9acf39a13b87964c8cb88968c336432ae5,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
v4_legacy_0029,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\100048(1).png,100048(1).png,images\train\stagev3_0029.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::100048,legacy_v3,legacy_v3,,legacy,,,0.027399860704762,0101030608306060,,stagev3_0029,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0029.png,images\train\v4_legacy_0029.png,,ab75e9fe032cb60067785ae0819a28a899cdf15c6400d1d3131738562c0e0617,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,
