dataset_id,source_path,source_name,identity_group,stage_label,stage_label_source,stage_label_confidence,quality_tier,background_operation,original_blur,output_blur,output_background_class,output_white_fraction,output_border_white_fraction,output_green_fraction,foreground_fraction_from_normalizer,structural_complexity_score,complexity_bin,source_sha256,output_dhash64,output_path,keypoint_labels_used,manual_keep,manual_stage_confirm,manual_note,output_sha256,split,relative_path,data_role,training_eligible,primary_evaluation_eligible,visual_review_status,visual_review_actor,user_stage_confirmation_pending,component_cleanup,components_before_cleanup,second_to_first_area_ratio_before_cleanup,output_dhash64_full_canvas,output_dhash64_foreground_crop
stagev3_0011,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\10-10.jpg,10-10.jpg,stage_archive::leaf1_to_2::single::10-10,leaf1_to_2,archive_folder,user_metadata,A_native_white_standardized,shoot_only_standardization_native_white,406.0111530172414,287.9843480603448,white_removed_candidate,0.9116648706896552,1.0,0.0764412715517241,0.0846589078608247,,stage_metadata,9782d511b425fc639e8cac3a374523158dcda0f3815a1dfae114f730702f308e,21190b2604040400,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\test\stagev3_0011.png,0,,,,6bb638ce42aba73ddb3d76d69c6c7e35c69fbef3bb411efa4ea2605a667a89b6,test,images\test\stagev3_0011.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,2,0.006063708312005355,21190b2604040400,4030190b66140604
stagev3_0012,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\13-13.jpg,13-13.jpg,stage_archive::leaf1_to_2::single::13-13,leaf1_to_2,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,392.3185161636769,84.6293701171875,white_removed_candidate,0.95174560546875,1.0,0.033746337890625,0.0458989409466465,,stage_metadata,bb8f455eb9897d5837a74c404e5f89b8adb2da2a0d25ffeb50c1a07e2cbaa94f,0103023647060400,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0012.png,0,,,,a5e86512ae96870ad7218eee521db094148d5e34bd2d76e5c829558ca795cbdf,train,images\train\stagev3_0012.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,2,0.005775154004106776,0103023647060400,0103023264850606
stagev3_0013,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\17-17.jpg,17-17.jpg,stage_archive::leaf1_to_2::single::17-17,leaf1_to_2,archive_folder,user_metadata,A_native_white_standardized,shoot_only_standardization_native_white,234.27225634176187,128.81325916519435,white_removed_candidate,0.9705857994699647,1.0,0.0236238405477031,0.0279448440255731,,stage_metadata,2b2f9a312a4c4be44a7de3aedeb47752ef6400de485e0dcafac6b43eab02cadf,0332460704040000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0013.png,0,,,,200a2cb77cb559bfb18a7b5a82ddf305be5241abc2e3420eecb7976b0c86a144,train,images\train\stagev3_0013.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,0332460704040000,0103728a05070404
stagev3_0014,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\24-24.jpg,24-24.jpg,stage_archive::leaf1_to_2::single::24-24,leaf1_to_2,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,481.8567563697107,133.76229087752526,white_removed_candidate,0.9366812657828283,1.0,0.0472301136363636,0.0616492069128787,,stage_metadata,7d97ae33fe7cf83d08927bb90bdc3209aba6eef22c131844e2f219ef95174e6d,101a0e0407040c00,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0014.png,0,,,,84b90d889f08f8974c51a5b1a399d0cac637bc960ab7a898b53a15528b478227,train,images\train\stagev3_0014.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,2,0.03361872594454481,101a0e0407040c00,c0701c0c0c0b0818
stagev3_0015,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\27-27.jpg,27-27.jpg,stage_archive::leaf1_to_2::single::27-27,leaf1_to_2,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,415.5678407245174,101.28183888190956,white_removed_candidate,0.9606528737437185,1.0,0.0322805433417085,0.0372394197550251,,stage_metadata,bfbd560629f19098365a39df47fb8f7db195e1a377c2bfbd474ff2767159e283,6032061810100000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\test\stagev3_0015.png,0,,,,f0e7ebc3049e7933e4d2c390f12f80171732afaf139b0b22034e888b3b27c89d,test,images\test\stagev3_0015.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,6032061810100000,402011130c280808
stagev3_0016,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\28-28.jpg,28-28.jpg,stage_archive::leaf1_to_2::single::28-28,leaf1_to_2,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,344.5047833059474,94.5928208434466,white_removed_candidate,0.9503375303398058,1.0,0.042286104368932,0.0467896692961165,,stage_metadata,e0b1de591552ed78c2ace0de18044c1c47aa68a07293f794f57170a0b9a788c4,1013161810100000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0016.png,0,,,,adb72723d04371f2a7f0a952250d46b2c1cc39ee1cffcc365ebce05a2b913f71,train,images\train\stagev3_0016.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,1013161810100000,2021272c30202020
stagev3_0017,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\30-30.jpg,30-30.jpg,stage_archive::leaf1_to_2::single::30-30,leaf1_to_2,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,353.88523186185256,64.88435750932835,white_removed_candidate,0.9765916511194029,1.0,0.0187150186567164,0.0219872318097014,,stage_metadata,829df2d72c7849debc14fbf7901d3051107eccd0be5f477f3db1f9bd8887c7de,1010101e10100000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0017.png,0,,,,159e3126dbc120e8418f504113efe9c39222b8645f87e551d5bccbf89d9a797a,train,images\train\stagev3_0017.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,1010101e10100000,404040435c404040
stagev3_0018,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\32-32.jpg,32-32.jpg,stage_archive::leaf1_to_2::single::32-32,leaf1_to_2,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,460.3147192790535,122.8246016309739,white_removed_candidate,0.9403033088235294,0.9967871485943776,0.0475566789215686,0.0564372376516589,,stage_metadata,860f024213adf551804f5e0cfd95dae22008fdd6231ba40c1b3ff72019cc7886,611b020504040000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\val\stagev3_0018.png,0,,,,bcb4ddafa929a6d87bf017596de51d7f857b0a5a93247d66d484e70b99e4f4b2,val,images\val\stagev3_0018.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,611b020504040000,61310b0205040404
stagev3_0019,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\33-33.jpg,33-33.jpg,stage_archive::leaf1_to_2::single::33-33,leaf1_to_2,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,113.9026364707673,68.15776715959821,white_removed_candidate,0.9664829799107143,1.0,0.0169590541294642,0.0300385405066815,,stage_metadata,ee47adedb8573aa70dcedc73e78a3e158aab76947e9fba29d868416bb7b82390,0003061810101000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\val\stagev3_0019.png,0,,,,98e9a0836849dfdc8365fd399a1b7babe1f622c48c274d338dd4db32cffc3570,val,images\val\stagev3_0019.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,0003061810101000,0103043060202020
stagev3_0020,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\9-9.jpg,9-9.jpg,stage_archive::leaf1_to_2::single::9-9,leaf1_to_2,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,228.3426575182688,111.18833349920382,white_removed_candidate,0.9472718451433121,0.9987980769230769,0.0350505075636942,0.0499695212977707,,stage_metadata,c07a4a4a80826238490b575b8993fb60d2a3da57dbaceb6fb13b8b0253cb4af9,4768301010101818,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0020.png,0,,,,64e3b681205672b507fedf8e1c15f5dde246d9a3ee1fd880d2ad840c2941fcc2,train,images\train\stagev3_0020.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,2,0.023646115692946536,4768301010101818,456c301050101818
stagev3_0021,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(1).png,062500003(1).png,stage_archive::lt1_needle::scanner_crop::062500003,lt1_needle,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,70.9768037199974,99.04541015625,white_removed_candidate,0.9639892578125,1.0,0.0233248197115384,0.0334308593418409,,stage_metadata,b2caddbc0b53ab119ceedbfcdac34c4300fc99f9396adc38b5794bef6cc4199d,000c0c0808280000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0021.png,0,,,,26114b17203f89a6786be07b60dbbaafac4a20e1880bc9a1293ef38ba1788c99,train,images\train\stagev3_0021.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,2,0.015487867836861126,000c0c0808280000,0e0f1f1c18180c18
stagev3_0022,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(2).png,062500003(2).png,stage_archive::lt1_needle::scanner_crop::062500003,lt1_needle,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,53.3902203679851,58.22222222222222,white_removed_candidate,0.9768485637626263,1.0,0.0094302398989898,0.0207358172626848,,stage_metadata,c1f7c1919ff680a18e1588d0b290a4a1cfa450b11055433407fd220f3b6c6b03,080c0c0c00000000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0022.png,0,,,,65025e01c20c9277db2578e62abfb1646d19231d9b6be1764998a64ee15fe9f1,train,images\train\stagev3_0022.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,080c0c0c00000000,300d03030303071c
stagev3_0023,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(4).png,062500003(4).png,stage_archive::lt1_needle::scanner_crop::062500003,lt1_needle,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,127.30075519461975,199.3058997844828,white_removed_candidate,0.9423828125,1.0,0.0348700161637931,0.0525487245928588,,stage_metadata,4d3623caf5edeac71a2cab5fc63c4fde0613a45e37ef7e4a443931568aeead0d,0c18101810000000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0023.png,0,,,,fc1d6ae9d4992ba367a4200668a9e0baca2abc48313cc485f32d4a3cb5ff6e4e,train,images\train\stagev3_0023.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,0c18101810000000,0f1c303070303030
stagev3_0024,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(5).png,062500003(5).png,stage_archive::lt1_needle::scanner_crop::062500003,lt1_needle,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,145.48534219381128,169.4212080792683,white_removed_candidate,0.9489805640243902,1.0,0.0311388465447154,0.0465969828488493,,stage_metadata,4f8b036c968847b98ccdec4b654eeecfeecb35fc67dd77e96fb4495516f429ec,020206040c000000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0024.png,0,,,,60445db5d787010205a21dd1fa8d8dbcf80db72dc09c6c73343f3676d3aebf28,train,images\train\stagev3_0024.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,020206040c000000,03030303060c1860
stagev3_0025,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(6).png,062500003(6).png,stage_archive::lt1_needle::scanner_crop::062500003,lt1_needle,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,61.897804578876034,153.97090752180233,white_removed_candidate,0.9435297056686046,0.9991471215351813,0.0404365007267441,0.052282160386385,,stage_metadata,2cb6ebb6a913456b1836972bbb750a6eebf435ce4031e67c9564aba186723b46,18080c040c080000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0025.png,0,,,,4ddccaf2b9457280c61aaca89975cd86f0515627315b40af2a7cd7a5d23c73f8,train,images\train\stagev3_0025.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,18080c040c080000,701c1c070103070e
stagev3_0026,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500006(1).png,062500006(1).png,stage_archive::lt1_needle::scanner_crop::062500006,lt1_needle,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,66.06451787291364,91.96522283755274,white_removed_candidate,0.9810373813291139,1.0,0.0102023997890295,0.0164664477778493,,stage_metadata,53b537c6fea839e6069aa4239253c48547f373812b943f480a190a7f0b2ae988,1010101808000000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\train\stagev3_0026.png,0,,,,13fb3443657ff4a530385c4e988baf458398f66594408420e0cece0e5d223b68,train,images\train\stagev3_0026.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,1010101808000000,c0607030381c0701
stagev3_0027,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\100047(1).png,100047(1).png,stage_archive::lt1_needle::scanner_crop::100047,lt1_needle,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,109.94894820237027,294.3100701279528,white_removed_candidate,0.951294906496063,1.0,0.0397699311023622,0.0432200364876655,,stage_metadata,0bfbf939dd24c0ea3c03f0a925b3685826e702b29f62b48ed8b3543cd6e5fe64,080808080c040000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\val\stagev3_0027.png,0,,,,10552d51b12497bdcfa58fa5668c1f41a0c9ffc01049f2c69ad516a550574323,val,images\val\stagev3_0027.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,080808080c040000,78781818180e0701
stagev3_0028,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\100047(2).png,100047(2).png,stage_archive::lt1_needle::scanner_crop::100047,lt1_needle,archive_folder,user_metadata,B_mixed_background_standardized,shoot_only_standardization_mixed_background,107.47019918299576,346.40692425290524,white_removed_candidate,0.9324776785714286,0.9979235880398671,0.0551060267857142,0.0598277385901179,,stage_metadata,bc22abaeb69f38debe1e6f89ace3c88e2bad11a380fec92141dc0aeba0ef2998,0406060602020000,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v3\images\val\stagev3_0028.png,0,,,,38fb45abc2a65c0acbd4efb26da98d9acf39a13b87964c8cb88968c336432ae5,val,images\val\stagev3_0028.png,primary_stage_verified,1,1,pass_contact_sheet_shoot_integrity_and_background,codex_contact_sheet_review_2026-07-17,0,largest_connected_shoot_component,1,0.0,0406060602020000,3c1e0f0606050303
